id,region,land,group,vote_type,count_type,votes,land_str
210,Pirmasens,7,freiedemokratischepartei,erststimmen,vorperiode,3446,Rheinland-Pfalz
210,Pirmasens,7,freiedemokratischepartei,zweitstimmen,endgueltig,11803,Rheinland-Pfalz
210,Pirmasens,7,freiedemokratischepartei,zweitstimmen,vorperiode,6344,Rheinland-Pfalz
210,Pirmasens,7,alternativefuerdeutschland,erststimmen,endgueltig,16989,Rheinland-Pfalz
210,Pirmasens,7,alternativefuerdeutschland,zweitstimmen,endgueltig,18652,Rheinland-Pfalz
210,Pirmasens,7,alternativefuerdeutschland,zweitstimmen,vorperiode,5461,Rheinland-Pfalz
210,Pirmasens,7,piratenparteideutschland,erststimmen,vorperiode,3326,Rheinland-Pfalz
210,Pirmasens,7,piratenparteideutschland,zweitstimmen,endgueltig,628,Rheinland-Pfalz
210,Pirmasens,7,piratenparteideutschland,zweitstimmen,vorperiode,3061,Rheinland-Pfalz
210,Pirmasens,7,nationaldemokratischeparteideutschlands,erststimmen,endgueltig,771,Rheinland-Pfalz
210,Pirmasens,7,nationaldemokratischeparteideutschlands,erststimmen,vorperiode,2429,Rheinland-Pfalz
210,Pirmasens,7,nationaldemokratischeparteideutschlands,zweitstimmen,endgueltig,833,Rheinland-Pfalz
210,Pirmasens,7,nationaldemokratischeparteideutschlands,zweitstimmen,vorperiode,2178,Rheinland-Pfalz
210,Pirmasens,7,freiewähler,erststimmen,endgueltig,3430,Rheinland-Pfalz
210,Pirmasens,7,freiewähler,erststimmen,vorperiode,3625,Rheinland-Pfalz
210,Pirmasens,7,freiewähler,zweitstimmen,endgueltig,2388,Rheinland-Pfalz
210,Pirmasens,7,freiewähler,zweitstimmen,vorperiode,2046,Rheinland-Pfalz
210,Pirmasens,7,ökologisch.demokratischepartei,zweitstimmen,endgueltig,264,Rheinland-Pfalz
210,Pirmasens,7,ökologisch.demokratischepartei,zweitstimmen,vorperiode,267,Rheinland-Pfalz
210,Pirmasens,7,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,erststimmen,endgueltig,1889,Rheinland-Pfalz
210,Pirmasens,7,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,zweitstimmen,endgueltig,1573,Rheinland-Pfalz
210,Pirmasens,7,parteidervernunft,zweitstimmen,vorperiode,483,Rheinland-Pfalz
210,Pirmasens,7,marxistisch.leninistischeparteideutschlands,zweitstimmen,endgueltig,45,Rheinland-Pfalz
210,Pirmasens,7,marxistisch.leninistischeparteideutschlands,zweitstimmen,vorperiode,42,Rheinland-Pfalz
210,Pirmasens,7,buendnisgrundeinkommen,zweitstimmen,endgueltig,223,Rheinland-Pfalz
210,Pirmasens,7,v.partei³.parteifuerveraenderung.vegetarierundveganer,zweitstimmen,endgueltig,391,Rheinland-Pfalz
210,Pirmasens,7,übrige,erststimmen,vorperiode,1916,Rheinland-Pfalz
210,Pirmasens,7,übrige,zweitstimmen,vorperiode,1595,Rheinland-Pfalz
211,Südpfalz,7,wahlberechtigte,erststimmen,endgueltig,217633,Rheinland-Pfalz
211,Südpfalz,7,wahlberechtigte,erststimmen,vorperiode,216137,Rheinland-Pfalz
211,Südpfalz,7,wahlberechtigte,zweitstimmen,endgueltig,217633,Rheinland-Pfalz
211,Südpfalz,7,wahlberechtigte,zweitstimmen,vorperiode,216137,Rheinland-Pfalz
211,Südpfalz,7,waehler,erststimmen,endgueltig,172369,Rheinland-Pfalz
211,Südpfalz,7,waehler,erststimmen,vorperiode,158661,Rheinland-Pfalz
211,Südpfalz,7,waehler,zweitstimmen,endgueltig,172369,Rheinland-Pfalz
211,Südpfalz,7,waehler,zweitstimmen,vorperiode,158661,Rheinland-Pfalz
211,Südpfalz,7,ungueltige,erststimmen,endgueltig,2358,Rheinland-Pfalz
211,Südpfalz,7,ungueltige,erststimmen,vorperiode,3545,Rheinland-Pfalz
211,Südpfalz,7,ungueltige,zweitstimmen,endgueltig,1962,Rheinland-Pfalz
211,Südpfalz,7,ungueltige,zweitstimmen,vorperiode,2817,Rheinland-Pfalz
211,Südpfalz,7,gueltige,erststimmen,endgueltig,170011,Rheinland-Pfalz
211,Südpfalz,7,gueltige,erststimmen,vorperiode,155116,Rheinland-Pfalz
211,Südpfalz,7,gueltige,zweitstimmen,endgueltig,170407,Rheinland-Pfalz
211,Südpfalz,7,gueltige,zweitstimmen,vorperiode,155844,Rheinland-Pfalz
211,Südpfalz,7,christlichdemokratischeuniondeutschlands,erststimmen,endgueltig,68588,Rheinland-Pfalz
211,Südpfalz,7,christlichdemokratischeuniondeutschlands,erststimmen,vorperiode,75748,Rheinland-Pfalz
211,Südpfalz,7,christlichdemokratischeuniondeutschlands,zweitstimmen,endgueltig,59309,Rheinland-Pfalz
211,Südpfalz,7,christlichdemokratischeuniondeutschlands,zweitstimmen,vorperiode,66523,Rheinland-Pfalz
211,Südpfalz,7,sozialdemokratischeparteideutschlands,erststimmen,endgueltig,44224,Rheinland-Pfalz
211,Südpfalz,7,sozialdemokratischeparteideutschlands,erststimmen,vorperiode,43385,Rheinland-Pfalz
211,Südpfalz,7,sozialdemokratischeparteideutschlands,zweitstimmen,endgueltig,37293,Rheinland-Pfalz
211,Südpfalz,7,sozialdemokratischeparteideutschlands,zweitstimmen,vorperiode,40537,Rheinland-Pfalz
211,Südpfalz,7,dielinke,erststimmen,endgueltig,8018,Rheinland-Pfalz
211,Südpfalz,7,dielinke,erststimmen,vorperiode,6308,Rheinland-Pfalz
211,Südpfalz,7,dielinke,zweitstimmen,endgueltig,10975,Rheinland-Pfalz
211,Südpfalz,7,dielinke,zweitstimmen,vorperiode,7538,Rheinland-Pfalz
211,Südpfalz,7,bündnis90/diegrünen,erststimmen,endgueltig,13500,Rheinland-Pfalz
211,Südpfalz,7,bündnis90/diegrünen,erststimmen,vorperiode,11064,Rheinland-Pfalz
211,Südpfalz,7,bündnis90/diegrünen,zweitstimmen,endgueltig,14788,Rheinland-Pfalz
211,Südpfalz,7,bündnis90/diegrünen,zweitstimmen,vorperiode,13172,Rheinland-Pfalz
211,Südpfalz,7,freiedemokratischepartei,erststimmen,endgueltig,10209,Rheinland-Pfalz
211,Südpfalz,7,freiedemokratischepartei,erststimmen,vorperiode,6217,Rheinland-Pfalz
211,Südpfalz,7,freiedemokratischepartei,zweitstimmen,endgueltig,17560,Rheinland-Pfalz
211,Südpfalz,7,freiedemokratischepartei,zweitstimmen,vorperiode,9677,Rheinland-Pfalz
211,Südpfalz,7,alternativefuerdeutschland,erststimmen,endgueltig,20932,Rheinland-Pfalz
211,Südpfalz,7,alternativefuerdeutschland,zweitstimmen,endgueltig,23191,Rheinland-Pfalz
211,Südpfalz,7,alternativefuerdeutschland,zweitstimmen,vorperiode,7584,Rheinland-Pfalz
211,Südpfalz,7,piratenparteideutschland,erststimmen,vorperiode,4608,Rheinland-Pfalz
211,Südpfalz,7,piratenparteideutschland,zweitstimmen,endgueltig,796,Rheinland-Pfalz
211,Südpfalz,7,piratenparteideutschland,zweitstimmen,vorperiode,4091,Rheinland-Pfalz
211,Südpfalz,7,nationaldemokratischeparteideutschlands,erststimmen,vorperiode,2082,Rheinland-Pfalz
211,Südpfalz,7,nationaldemokratischeparteideutschlands,zweitstimmen,endgueltig,537,Rheinland-Pfalz
211,Südpfalz,7,nationaldemokratischeparteideutschlands,zweitstimmen,vorperiode,1833,Rheinland-Pfalz
211,Südpfalz,7,freiewähler,erststimmen,endgueltig,4540,Rheinland-Pfalz
211,Südpfalz,7,freiewähler,erststimmen,vorperiode,3159,Rheinland-Pfalz
211,Südpfalz,7,freiewähler,zweitstimmen,endgueltig,2814,Rheinland-Pfalz
211,Südpfalz,7,freiewähler,zweitstimmen,vorperiode,2166,Rheinland-Pfalz
211,Südpfalz,7,ökologisch.demokratischepartei,erststimmen,vorperiode,940,Rheinland-Pfalz
211,Südpfalz,7,ökologisch.demokratischepartei,zweitstimmen,endgueltig,462,Rheinland-Pfalz
211,Südpfalz,7,ökologisch.demokratischepartei,zweitstimmen,vorperiode,660,Rheinland-Pfalz
211,Südpfalz,7,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,zweitstimmen,endgueltig,1706,Rheinland-Pfalz
211,Südpfalz,7,parteidervernunft,zweitstimmen,vorperiode,410,Rheinland-Pfalz
211,Südpfalz,7,marxistisch.leninistischeparteideutschlands,zweitstimmen,endgueltig,65,Rheinland-Pfalz
211,Südpfalz,7,marxistisch.leninistischeparteideutschlands,zweitstimmen,vorperiode,71,Rheinland-Pfalz
211,Südpfalz,7,buendnisgrundeinkommen,zweitstimmen,endgueltig,391,Rheinland-Pfalz
211,Südpfalz,7,v.partei³.parteifuerveraenderung.vegetarierundveganer,zweitstimmen,endgueltig,520,Rheinland-Pfalz
211,Südpfalz,7,übrige,erststimmen,vorperiode,1605,Rheinland-Pfalz
211,Südpfalz,7,übrige,zweitstimmen,vorperiode,1582,Rheinland-Pfalz
212,Altötting,9,wahlberechtigte,erststimmen,endgueltig,168221,Bayern
212,Altötting,9,wahlberechtigte,erststimmen,vorperiode,167160,Bayern
212,Altötting,9,wahlberechtigte,zweitstimmen,endgueltig,168221,Bayern
212,Altötting,9,wahlberechtigte,zweitstimmen,vorperiode,167160,Bayern
212,Altötting,9,waehler,erststimmen,endgueltig,126786,Bayern
212,Altötting,9,waehler,erststimmen,vorperiode,111846,Bayern
212,Altötting,9,waehler,zweitstimmen,endgueltig,126786,Bayern
212,Altötting,9,waehler,zweitstimmen,vorperiode,111846,Bayern
212,Altötting,9,ungueltige,erststimmen,endgueltig,1248,Bayern
212,Altötting,9,ungueltige,erststimmen,vorperiode,985,Bayern
212,Altötting,9,ungueltige,zweitstimmen,endgueltig,876,Bayern
212,Altötting,9,ungueltige,zweitstimmen,vorperiode,985,Bayern
212,Altötting,9,gueltige,erststimmen,endgueltig,125538,Bayern
212,Altötting,9,gueltige,erststimmen,vorperiode,110861,Bayern
212,Altötting,9,gueltige,zweitstimmen,endgueltig,125910,Bayern
212,Altötting,9,gueltige,zweitstimmen,vorperiode,110861,Bayern
212,Altötting,9,sozialdemokratischeparteideutschlands,erststimmen,endgueltig,15479,Bayern
212,Altötting,9,sozialdemokratischeparteideutschlands,erststimmen,vorperiode,15921,Bayern
212,Altötting,9,sozialdemokratischeparteideutschlands,zweitstimmen,endgueltig,15511,Bayern
212,Altötting,9,sozialdemokratischeparteideutschlands,zweitstimmen,vorperiode,16797,Bayern
212,Altötting,9,dielinke,erststimmen,endgueltig,6060,Bayern
212,Altötting,9,dielinke,erststimmen,vorperiode,2832,Bayern
212,Altötting,9,dielinke,zweitstimmen,endgueltig,6659,Bayern
212,Altötting,9,dielinke,zweitstimmen,vorperiode,3241,Bayern
212,Altötting,9,bündnis90/diegrünen,erststimmen,endgueltig,7584,Bayern
212,Altötting,9,bündnis90/diegrünen,erststimmen,vorperiode,6030,Bayern
212,Altötting,9,bündnis90/diegrünen,zweitstimmen,endgueltig,8608,Bayern
212,Altötting,9,bündnis90/diegrünen,zweitstimmen,vorperiode,6394,Bayern
212,Altötting,9,christlich.sozialeunioninbayerne.v.,erststimmen,endgueltig,68435,Bayern
212,Altötting,9,christlich.sozialeunioninbayerne.v.,erststimmen,vorperiode,72915,Bayern
212,Altötting,9,christlich.sozialeunioninbayerne.v.,zweitstimmen,endgueltig,55417,Bayern
212,Altötting,9,christlich.sozialeunioninbayerne.v.,zweitstimmen,vorperiode,64998,Bayern
212,Altötting,9,freiedemokratischepartei,erststimmen,endgueltig,7070,Bayern
212,Altötting,9,freiedemokratischepartei,erststimmen,vorperiode,2293,Bayern
212,Altötting,9,freiedemokratischepartei,zweitstimmen,endgueltig,11209,Bayern
212,Altötting,9,freiedemokratischepartei,zweitstimmen,vorperiode,4365,Bayern
212,Altötting,9,alternativefuerdeutschland,erststimmen,endgueltig,16486,Bayern
212,Altötting,9,alternativefuerdeutschland,erststimmen,vorperiode,3669,Bayern
212,Altötting,9,alternativefuerdeutschland,zweitstimmen,endgueltig,18330,Bayern
212,Altötting,9,alternativefuerdeutschland,zweitstimmen,vorperiode,4496,Bayern
212,Altötting,9,piratenparteideutschland,erststimmen,vorperiode,2318,Bayern
212,Altötting,9,piratenparteideutschland,zweitstimmen,endgueltig,422,Bayern
212,Altötting,9,piratenparteideutschland,zweitstimmen,vorperiode,1902,Bayern
212,Altötting,9,nationaldemokratischeparteideutschlands,zweitstimmen,endgueltig,295,Bayern
212,Altötting,9,nationaldemokratischeparteideutschlands,zweitstimmen,vorperiode,702,Bayern
212,Altötting,9,freiewähler,erststimmen,vorperiode,3841,Bayern
212,Altötting,9,freiewähler,zweitstimmen,endgueltig,3172,Bayern
212,Altötting,9,freiewähler,zweitstimmen,vorperiode,2884,Bayern
212,Altötting,9,parteimenschumwelttierschutz,zweitstimmen,endgueltig,1078,Bayern
212,Altötting,9,parteimenschumwelttierschutz,zweitstimmen,vorperiode,759,Bayern
212,Altötting,9,ökologisch.demokratischepartei,erststimmen,endgueltig,3637,Bayern
212,Altötting,9,ökologisch.demokratischepartei,zweitstimmen,endgueltig,1685,Bayern
212,Altötting,9,ökologisch.demokratischepartei,zweitstimmen,vorperiode,1349,Bayern
212,Altötting,9,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,zweitstimmen,endgueltig,814,Bayern
212,Altötting,9,bayernpartei,zweitstimmen,endgueltig,1718,Bayern
212,Altötting,9,bayernpartei,zweitstimmen,vorperiode,1485,Bayern
212,Altötting,9,parteidervernunft,zweitstimmen,vorperiode,136,Bayern
212,Altötting,9,marxistisch.leninistischeparteideutschlands,zweitstimmen,endgueltig,13,Bayern
212,Altötting,9,marxistisch.leninistischeparteideutschlands,zweitstimmen,vorperiode,15,Bayern
212,Altötting,9,buergerrechtsbewegungsolidaritaet,erststimmen,endgueltig,787,Bayern
212,Altötting,9,buergerrechtsbewegungsolidaritaet,erststimmen,vorperiode,388,Bayern
212,Altötting,9,buergerrechtsbewegungsolidaritaet,zweitstimmen,endgueltig,136,Bayern
212,Altötting,9,buergerrechtsbewegungsolidaritaet,zweitstimmen,vorperiode,116,Bayern
212,Altötting,9,buendnisgrundeinkommen,zweitstimmen,endgueltig,130,Bayern
212,Altötting,9,demokratieinbewegung,zweitstimmen,endgueltig,127,Bayern
212,Altötting,9,deutschekommunistischepartei,zweitstimmen,endgueltig,9,Bayern
212,Altötting,9,deutschemitte,zweitstimmen,endgueltig,216,Bayern
212,Altötting,9,parteifuergesundheitsforschung,zweitstimmen,endgueltig,176,Bayern
212,Altötting,9,v.partei³.parteifuerveraenderung.vegetarierundveganer,zweitstimmen,endgueltig,185,Bayern
212,Altötting,9,dievioletten,erststimmen,vorperiode,654,Bayern
212,Altötting,9,dievioletten,zweitstimmen,vorperiode,350,Bayern
212,Altötting,9,feministischeparteidiefrauen,zweitstimmen,vorperiode,213,Bayern
212,Altötting,9,übrige,zweitstimmen,vorperiode,659,Bayern
213,Erding – Ebersberg,9,wahlberechtigte,erststimmen,endgueltig,198198,Bayern
213,Erding – Ebersberg,9,wahlberechtigte,erststimmen,vorperiode,192385,Bayern
213,Erding – Ebersberg,9,wahlberechtigte,zweitstimmen,endgueltig,198198,Bayern
213,Erding – Ebersberg,9,wahlberechtigte,zweitstimmen,vorperiode,192385,Bayern
213,Erding – Ebersberg,9,waehler,erststimmen,endgueltig,163357,Bayern
213,Erding – Ebersberg,9,waehler,erststimmen,vorperiode,143626,Bayern
213,Erding – Ebersberg,9,waehler,zweitstimmen,endgueltig,163357,Bayern
213,Erding – Ebersberg,9,waehler,zweitstimmen,vorperiode,143626,Bayern
213,Erding – Ebersberg,9,ungueltige,erststimmen,endgueltig,1109,Bayern
213,Erding – Ebersberg,9,ungueltige,erststimmen,vorperiode,1083,Bayern
213,Erding – Ebersberg,9,ungueltige,zweitstimmen,endgueltig,755,Bayern
213,Erding – Ebersberg,9,ungueltige,zweitstimmen,vorperiode,929,Bayern
213,Erding – Ebersberg,9,gueltige,erststimmen,endgueltig,162248,Bayern
213,Erding – Ebersberg,9,gueltige,erststimmen,vorperiode,142543,Bayern
213,Erding – Ebersberg,9,gueltige,zweitstimmen,endgueltig,162602,Bayern
213,Erding – Ebersberg,9,gueltige,zweitstimmen,vorperiode,142697,Bayern
213,Erding – Ebersberg,9,sozialdemokratischeparteideutschlands,erststimmen,endgueltig,24131,Bayern
213,Erding – Ebersberg,9,sozialdemokratischeparteideutschlands,erststimmen,vorperiode,27233,Bayern
213,Erding – Ebersberg,9,sozialdemokratischeparteideutschlands,zweitstimmen,endgueltig,19943,Bayern
213,Erding – Ebersberg,9,sozialdemokratischeparteideutschlands,zweitstimmen,vorperiode,23670,Bayern
213,Erding – Ebersberg,9,dielinke,erststimmen,endgueltig,6418,Bayern
213,Erding – Ebersberg,9,dielinke,erststimmen,vorperiode,3712,Bayern
213,Erding – Ebersberg,9,dielinke,zweitstimmen,endgueltig,8352,Bayern
213,Erding – Ebersberg,9,dielinke,zweitstimmen,vorperiode,4178,Bayern
213,Erding – Ebersberg,9,bündnis90/diegrünen,erststimmen,endgueltig,16607,Bayern
213,Erding – Ebersberg,9,bündnis90/diegrünen,erststimmen,vorperiode,11377,Bayern
213,Erding – Ebersberg,9,bündnis90/diegrünen,zweitstimmen,endgueltig,17768,Bayern
213,Erding – Ebersberg,9,bündnis90/diegrünen,zweitstimmen,vorperiode,12587,Bayern
213,Erding – Ebersberg,9,christlich.sozialeunioninbayerne.v.,erststimmen,endgueltig,78212,Bayern
213,Erding – Ebersberg,9,christlich.sozialeunioninbayerne.v.,erststimmen,vorperiode,78991,Bayern
213,Erding – Ebersberg,9,christlich.sozialeunioninbayerne.v.,zweitstimmen,endgueltig,63525,Bayern
213,Erding – Ebersberg,9,christlich.sozialeunioninbayerne.v.,zweitstimmen,vorperiode,72850,Bayern
213,Erding – Ebersberg,9,freiedemokratischepartei,erststimmen,endgueltig,11889,Bayern
213,Erding – Ebersberg,9,freiedemokratischepartei,erststimmen,vorperiode,3125,Bayern
213,Erding – Ebersberg,9,freiedemokratischepartei,zweitstimmen,endgueltig,19407,Bayern
213,Erding – Ebersberg,9,freiedemokratischepartei,zweitstimmen,vorperiode,7322,Bayern
213,Erding – Ebersberg,9,alternativefuerdeutschland,erststimmen,endgueltig,16689,Bayern
213,Erding – Ebersberg,9,alternativefuerdeutschland,erststimmen,vorperiode,6385,Bayern
213,Erding – Ebersberg,9,alternativefuerdeutschland,zweitstimmen,endgueltig,19366,Bayern
213,Erding – Ebersberg,9,alternativefuerdeutschland,zweitstimmen,vorperiode,7395,Bayern
213,Erding – Ebersberg,9,piratenparteideutschland,zweitstimmen,endgueltig,621,Bayern
213,Erding – Ebersberg,9,piratenparteideutschland,zweitstimmen,vorperiode,2611,Bayern
213,Erding – Ebersberg,9,nationaldemokratischeparteideutschlands,zweitstimmen,endgueltig,268,Bayern
213,Erding – Ebersberg,9,nationaldemokratischeparteideutschlands,zweitstimmen,vorperiode,607,Bayern
213,Erding – Ebersberg,9,freiewähler,erststimmen,vorperiode,5469,Bayern
213,Erding – Ebersberg,9,freiewähler,zweitstimmen,endgueltig,4669,Bayern
213,Erding – Ebersberg,9,freiewähler,zweitstimmen,vorperiode,4443,Bayern
213,Erding – Ebersberg,9,parteimenschumwelttierschutz,zweitstimmen,endgueltig,1552,Bayern
213,Erding – Ebersberg,9,parteimenschumwelttierschutz,zweitstimmen,vorperiode,1029,Bayern
213,Erding – Ebersberg,9,ökologisch.demokratischepartei,erststimmen,endgueltig,4418,Bayern
213,Erding – Ebersberg,9,ökologisch.demokratischepartei,erststimmen,vorperiode,2992,Bayern
213,Erding – Ebersberg,9,ökologisch.demokratischepartei,zweitstimmen,endgueltig,2054,Bayern
213,Erding – Ebersberg,9,ökologisch.demokratischepartei,zweitstimmen,vorperiode,1976,Bayern
213,Erding – Ebersberg,9,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,zweitstimmen,endgueltig,1146,Bayern
213,Erding – Ebersberg,9,bayernpartei,erststimmen,endgueltig,3884,Bayern
213,Erding – Ebersberg,9,bayernpartei,erststimmen,vorperiode,2791,Bayern
213,Erding – Ebersberg,9,bayernpartei,zweitstimmen,endgueltig,2644,Bayern
213,Erding – Ebersberg,9,bayernpartei,zweitstimmen,vorperiode,2177,Bayern
213,Erding – Ebersberg,9,parteidervernunft,zweitstimmen,vorperiode,115,Bayern
213,Erding – Ebersberg,9,marxistisch.leninistischeparteideutschlands,zweitstimmen,endgueltig,21,Bayern
213,Erding – Ebersberg,9,marxistisch.leninistischeparteideutschlands,zweitstimmen,vorperiode,25,Bayern
213,Erding – Ebersberg,9,buergerrechtsbewegungsolidaritaet,zweitstimmen,endgueltig,23,Bayern
213,Erding – Ebersberg,9,buergerrechtsbewegungsolidaritaet,zweitstimmen,vorperiode,31,Bayern
213,Erding – Ebersberg,9,buendnisgrundeinkommen,zweitstimmen,endgueltig,183,Bayern
213,Erding – Ebersberg,9,demokratieinbewegung,zweitstimmen,endgueltig,298,Bayern
213,Erding – Ebersberg,9,deutschekommunistischepartei,zweitstimmen,endgueltig,19,Bayern
213,Erding – Ebersberg,9,deutschemitte,zweitstimmen,endgueltig,260,Bayern
213,Erding – Ebersberg,9,parteifuergesundheitsforschung,zweitstimmen,endgueltig,197,Bayern
213,Erding – Ebersberg,9,v.partei³.parteifuerveraenderung.vegetarierundveganer,zweitstimmen,endgueltig,286,Bayern
213,Erding – Ebersberg,9,dievioletten,zweitstimmen,vorperiode,171,Bayern
213,Erding – Ebersberg,9,feministischeparteidiefrauen,zweitstimmen,vorperiode,247,Bayern
213,Erding – Ebersberg,9,übrige,erststimmen,vorperiode,468,Bayern
213,Erding – Ebersberg,9,übrige,zweitstimmen,vorperiode,1263,Bayern
214,Freising,9,wahlberechtigte,erststimmen,endgueltig,235746,Bayern
214,Freising,9,wahlberechtigte,erststimmen,vorperiode,231455,Bayern
214,Freising,9,wahlberechtigte,zweitstimmen,endgueltig,235746,Bayern
214,Freising,9,wahlberechtigte,zweitstimmen,vorperiode,231455,Bayern
214,Freising,9,waehler,erststimmen,endgueltig,186647,Bayern
214,Freising,9,waehler,erststimmen,vorperiode,166016,Bayern
214,Freising,9,waehler,zweitstimmen,endgueltig,186647,Bayern
214,Freising,9,waehler,zweitstimmen,vorperiode,166016,Bayern
214,Freising,9,ungueltige,erststimmen,endgueltig,1470,Bayern
214,Freising,9,ungueltige,erststimmen,vorperiode,1535,Bayern
214,Freising,9,ungueltige,zweitstimmen,endgueltig,1015,Bayern
214,Freising,9,ungueltige,zweitstimmen,vorperiode,1232,Bayern
214,Freising,9,gueltige,erststimmen,endgueltig,185177,Bayern
214,Freising,9,gueltige,erststimmen,vorperiode,164481,Bayern
214,Freising,9,gueltige,zweitstimmen,endgueltig,185632,Bayern
214,Freising,9,gueltige,zweitstimmen,vorperiode,164784,Bayern
214,Freising,9,sozialdemokratischeparteideutschlands,erststimmen,endgueltig,24916,Bayern
214,Freising,9,sozialdemokratischeparteideutschlands,erststimmen,vorperiode,28236,Bayern
214,Freising,9,sozialdemokratischeparteideutschlands,zweitstimmen,endgueltig,23029,Bayern
214,Freising,9,sozialdemokratischeparteideutschlands,zweitstimmen,vorperiode,26558,Bayern
214,Freising,9,dielinke,erststimmen,endgueltig,9265,Bayern
214,Freising,9,dielinke,erststimmen,vorperiode,4700,Bayern
214,Freising,9,dielinke,zweitstimmen,endgueltig,9506,Bayern
214,Freising,9,dielinke,zweitstimmen,vorperiode,5257,Bayern
214,Freising,9,bündnis90/diegrünen,erststimmen,endgueltig,17439,Bayern
214,Freising,9,bündnis90/diegrünen,erststimmen,vorperiode,18680,Bayern
214,Freising,9,bündnis90/diegrünen,zweitstimmen,endgueltig,18036,Bayern
214,Freising,9,bündnis90/diegrünen,zweitstimmen,vorperiode,14881,Bayern
214,Freising,9,christlich.sozialeunioninbayerne.v.,erststimmen,endgueltig,79545,Bayern
214,Freising,9,christlich.sozialeunioninbayerne.v.,erststimmen,vorperiode,88887,Bayern
214,Freising,9,christlich.sozialeunioninbayerne.v.,zweitstimmen,endgueltig,73650,Bayern
214,Freising,9,christlich.sozialeunioninbayerne.v.,zweitstimmen,vorperiode,85319,Bayern
214,Freising,9,freiedemokratischepartei,erststimmen,endgueltig,13400,Bayern
214,Freising,9,freiedemokratischepartei,erststimmen,vorperiode,4030,Bayern
214,Freising,9,freiedemokratischepartei,zweitstimmen,endgueltig,19308,Bayern
214,Freising,9,freiedemokratischepartei,zweitstimmen,vorperiode,7661,Bayern
214,Freising,9,alternativefuerdeutschland,erststimmen,endgueltig,23222,Bayern
214,Freising,9,alternativefuerdeutschland,erststimmen,vorperiode,6088,Bayern
214,Freising,9,alternativefuerdeutschland,zweitstimmen,endgueltig,25178,Bayern
214,Freising,9,alternativefuerdeutschland,zweitstimmen,vorperiode,7694,Bayern
214,Freising,9,piratenparteideutschland,erststimmen,vorperiode,3745,Bayern
214,Freising,9,piratenparteideutschland,zweitstimmen,endgueltig,768,Bayern
214,Freising,9,piratenparteideutschland,zweitstimmen,vorperiode,3317,Bayern
214,Freising,9,nationaldemokratischeparteideutschlands,zweitstimmen,endgueltig,485,Bayern
214,Freising,9,nationaldemokratischeparteideutschlands,zweitstimmen,vorperiode,1284,Bayern
214,Freising,9,freiewähler,erststimmen,endgueltig,11878,Bayern
214,Freising,9,freiewähler,erststimmen,vorperiode,7440,Bayern
214,Freising,9,freiewähler,zweitstimmen,endgueltig,7076,Bayern
214,Freising,9,freiewähler,zweitstimmen,vorperiode,6087,Bayern
214,Freising,9,parteimenschumwelttierschutz,zweitstimmen,endgueltig,1792,Bayern
214,Freising,9,parteimenschumwelttierschutz,zweitstimmen,vorperiode,1198,Bayern
214,Freising,9,ökologisch.demokratischepartei,erststimmen,endgueltig,3250,Bayern
214,Freising,9,ökologisch.demokratischepartei,erststimmen,vorperiode,2638,Bayern
214,Freising,9,ökologisch.demokratischepartei,zweitstimmen,endgueltig,1805,Bayern
214,Freising,9,ökologisch.demokratischepartei,zweitstimmen,vorperiode,1976,Bayern
214,Freising,9,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,erststimmen,vorperiode,37,Bayern
214,Freising,9,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,zweitstimmen,endgueltig,1467,Bayern
214,Freising,9,bayernpartei,erststimmen,endgueltig,2262,Bayern
214,Freising,9,bayernpartei,zweitstimmen,endgueltig,2017,Bayern
214,Freising,9,bayernpartei,zweitstimmen,vorperiode,2137,Bayern
214,Freising,9,parteidervernunft,zweitstimmen,vorperiode,163,Bayern
214,Freising,9,marxistisch.leninistischeparteideutschlands,zweitstimmen,endgueltig,35,Bayern
214,Freising,9,marxistisch.leninistischeparteideutschlands,zweitstimmen,vorperiode,27,Bayern
214,Freising,9,buergerrechtsbewegungsolidaritaet,zweitstimmen,endgueltig,17,Bayern
214,Freising,9,buergerrechtsbewegungsolidaritaet,zweitstimmen,vorperiode,28,Bayern
214,Freising,9,buendnisgrundeinkommen,zweitstimmen,endgueltig,218,Bayern
214,Freising,9,demokratieinbewegung,zweitstimmen,endgueltig,319,Bayern
214,Freising,9,deutschekommunistischepartei,zweitstimmen,endgueltig,18,Bayern
214,Freising,9,deutschemitte,zweitstimmen,endgueltig,364,Bayern
214,Freising,9,parteifuergesundheitsforschung,zweitstimmen,endgueltig,221,Bayern
214,Freising,9,v.partei³.parteifuerveraenderung.vegetarierundveganer,zweitstimmen,endgueltig,323,Bayern
214,Freising,9,dievioletten,zweitstimmen,vorperiode,205,Bayern
